ID,chemical_name,DTXSID,PubChem_CID,InChIKey,FISH_ACUTE_LC50_IRFMN_RECALCULATED,FISH_ACUTE_LC50_IRFMN_RECALCULATED_UNIT,FISH_ACUTE_LC50_IRFMN_RELIABILTY,FISH_ACUTE_LC50_IRFMN_RECALCULATED_S_AD,FISH_S_AD_COMMENT,FISH_ECOTOXDB_P5,FISH_ECOTOXDB_P5_UNIT,FISH_ECOTOXDB_GEOMEAN,FISH_ECOTOXDB_GEOMEAN_UNIT,FISH_ECOTOXDB_P5_S_AD,FISH_ECOTOXDB_GEOMEAN_S_AD,FISH_ECOTOXDB_S_AD_COMMENT,FISH_ECOTOXDB_datapoints
ID_0809,"10,11-Dihydro-10-hydroxycarbamazepine",DTXSID50865484,114709,BMPDWHIDQYTSHX-UHFFFAOYSA-N,8.942,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0810,Oxcarbazepine,DTXSID0045703,34312,CTRLABGOLIVAIY-UHFFFAOYSA-N,7.897,mg/L,LOW,2,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0811,Azatadine,DTXSID6022636,19861,SEBMTIQKRHYNIT-UHFFFAOYSA-N,1.268,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0812,Pirenzepine,DTXSID7023487,4848,RMHMFHUVIITRHF-UHFFFAOYSA-N,6.907,mg/L,LOW,2,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0813,Quetiapine-Hydroxy | ICI-214227,DTXSID10160886,132203,VEGVCHRFYPFJFO-UHFFFAOYSA-N,5.382,mg/L,LOW,2,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0814,6-alpha-Methylprednisolone,DTXSID7023300,6741,VHRSUDSXCMQTMA-PJHHCJLFSA-N,6.918,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0815,Hydrocortisone,DTXSID7020714,5754,JYGXADMDTFJGBT-VWUMJDOOSA-N,6.801,mg/L,LOW,3,"OPERA 2.7, QSARr",100,mg/L,100,mg/L,3,3,"OPERA 2.7, QSARr",2
ID_0816,Prednisolone,DTXSID9021184,5755,OIGNJSKKLXVSLS-VWUMJDOOSA-N,6.659,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0817,Aldosterone,DTXSID7022419,5839,PQSUYGKTWSAVDQ-ZVIOFETBSA-N,6.976,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0818,Corticosterone,DTXSID6022474,5753,OMFXVFTZEKFJBZ-HJTSIMOOSA-N,7.696,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0819,"4-Androsten-11beta-ol-3,17-dione",DTXSID8040931,94141,WSCUHXPGYUMQEX-KCZNZURUSA-N,4.556,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0820,Ketazolam,DTXSID20865350,33746,PWAJCNITSBZRBL-UHFFFAOYSA-N,2.141,mg/L,LOW,0,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0821,Nevirapine,DTXSID7031797,4463,NQDJXKOVJZTUJA-UHFFFAOYSA-N,4.411,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0822,Benzo[a]fluorene-11-one,DTXSID00963964,10184,RNICURKFVSAHLQ-UHFFFAOYSA-N,0.7621,mg/L,LOW,0,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0823,Benzo[b]fluorene-11-one,DTXSID70184760,18311,MLMNDNOSVOKYMT-UHFFFAOYSA-N,0.7765,mg/L,LOW,0,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0824,Benzo(b)fluorene,DTXSID1022477,9201,HAPOJKSPCGLOOD-UHFFFAOYSA-N,0.5485,mg/L,GOOD,0,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0825,Sophocarpine,DTXSID90215126,115269,AAGFPTSOPGCENQ-JLNYLFASSA-N,9.309,mg/L,MODERATE,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0826,Isopimaric acid,DTXSID9022233,442048,MXYATHGRPJZBNA-KRFUXDQASA-N,1.02,mg/L,LOW,3,"OPERA 2.7, QSARr",0.22,mg/L,0.3479,mg/L,3,3,"OPERA 2.7, QSARr",3
ID_0827,Sanguinarine,DTXSID0045204,5154,INVGWHRKADIJHF-UHFFFAOYSA-N,1.656,mg/L,LOW,2,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0828,Oxycodone,DTXSID5023407,5284603,BRUQQQPBMZOVGD-XFKAJCMBSA-N,6.142,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0829,Oxycodone hydrochloride,DTXSID80924674,157442276,MUZQPDBAOYKNLO-RKXJKUSZSA-N,6.142,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0831,Nalbuphine,DTXSID8023345,5311304,NETZHAKZCGBWSS-CEDHKZHLSA-N,6.303,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0832,Naltrexone,DTXSID4046313,5360515,DQCKKXVULJGBQN-XFWGSAIBSA-N,5.655,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0833,Buprenorphine B-D-glucuronide,DTXSID40906012,127780,KOTUOCWBKOXDKA-KMMOLZCDSA-N,6.275,mg/L,LOW,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0834,Nalorphine,DTXSID3023348,5284595,UIQMVEYFGZJHCZ-SSTWWWIQSA-N,7.804,mg/L,MODERATE,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0835,Cortisone,DTXSID5022857,222786,MFYSYFVPBJMHGN-ZPOLXVRWSA-N,6.557,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0836,Prednisone,DTXSID4021185,5865,XOFYZVNMUHMLCC-ZPOLXVRWSA-N,6.222,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0837,Prednicarbate,DTXSID9045502,6714002,FNPXMHRZILFCKX-KAJVQRHHSA-N,2.554,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0838,17-alpha-Ethinylestradiol,DTXSID5020576,5991,BFPYWIDHMRZLRN-SLHNCBLASA-N,1.391,mg/L,LOW,3,"OPERA 2.7, QSARr",1.97e-6,mg/L,0.002786,mg/L,3,3,"OPERA 2.7, QSARr",12
ID_0839,17-alpha-Methyltestosterone,DTXSID1033664,6010,GCKMFJBGXUYNAG-HLXURNFRSA-N,2.36,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0840,Mesterolone,DTXSID90878533,15020,UXYRZJKIQKRJCF-TZPFWLJSSA-N,2.587,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0841,Methenolone,DTXSID10165179,3037705,ANJQEDFWRSLVBR-VHUDCFPWSA-N,2.526,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0842,Dromostanolone,DTXSID6022971,6011,IKXILDNPCZPPRV-RFMGOVQKSA-N,2.417,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0843,Dihydrotestosterone,DTXSID9022364,10635,NVKAWKQGWWIWPM-ABEVXSGRSA-N,3.066,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0844,Testosterone,DTXSID8022371,6013,MUMGGOZAMZWBJJ-DYKIIFRCSA-N,3.949,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0845,11-Ketotestosterone,DTXSID8036499,5282365,WTPMRQZHJLJSBO-XQALERBDSA-N,4.629,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0846,Boldenone,DTXSID20894201,13308,RSIHSRDYCUFFLA-DYKIIFRCSA-N,3.921,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0847,Nandrolone,DTXSID7023350,9904,NPAGDVCDWIYMMC-IZPLOLCNSA-N,3.818,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0848,Trenbolone,DTXSID0034192,25015,MEHHPFQKXOUFFV-OWSLCNJRSA-N,3.07,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0849,Norethindrone,DTXSID9023380,6230,VIKNJXKGJWUCNN-XGXHKTLJSA-N,1.927,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0850,Norethandrolone,DTXSID0023379,5858,ZDHCJEIGTNNEMY-XGXHKTLJSA-N,1.987,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0851,Cortisone acetate,DTXSID0022858,5745,ITRJWOMZKQRYTA-RFZYENFJSA-N,4.319,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0852,Dienogest,DTXSID80891478,68861,AZFLJNIPTRTECV-FUMNGEBKSA-N,3.419,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0853,Medroxyprogesterone,DTXSID0036508,10631,FRQMUZJSZHZSGN-HBNHAYAOSA-N,3.183,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0854,17alpha-Hydroxyprogesterone,DTXSID6040747,6238,DBPWSSGDRRHUNT-CEGNMAFCSA-N,3.105,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0855,Pholcodine,DTXSID70198923,5311356,GPFAJKDEDBRFOS-FKQDBXSBSA-N,7.712,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0856,"3,6-Diacetylmorphine",DTXSID6046761,5462328,GVGLGOZIDCSQPN-PVHGPHFFSA-N,7.04,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0857,Dihydromorphine,DTXSID7048908,5359421,IJVCSMSMFSCRME-KBQPJGBKSA-N,6.782,mg/L,MODERATE,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0858,Desomorphine,DTXSID10195390,5362456,LNNWVNGFPYWNQE-GMIGKAJZSA-N,4.319,mg/L,MODERATE,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0859,Morphine,DTXSID9023336,5288826,BQJCRHHNABKAKU-KBQPJGBKSA-N,6.836,mg/L,MODERATE,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0860,Estrone sulfate,DTXSID50891501,3001028,JKKFKPJIXZFSSB-CBZIJGRNSA-N,2.185,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0861,Carbamazepine epoxide,DTXSID60891456,2555,ZRWWEEVEIOGMMT-UHFFFAOYSA-N,5.735,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0862,1-Amino-4-bromoanthraquinone,DTXSID40347880,627326,JOVRIPGYHSRFFR-UHFFFAOYSA-N,1.911,mg/L,LOW,0,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0863,1-Aminoanthraquinone,DTXSID2052572,6710,KHUFHLFHOQVFGB-UHFFFAOYSA-N,2.82,mg/L,LOW,0,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0864,Aceclidine,DTXSID2045658,1979,WRJPSSPFHGNBMG-UHFFFAOYSA-N,18.36,mg/L,MODERATE,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0865,Azacyclotridecan-2-one,DTXSID1027344,13690,JHWNWJKBPDFINM-UHFFFAOYSA-N,32.71,mg/L,EXPERIMENTAL,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0866,Moxaverine,DTXSID6057613,70882,MYCMTMIGRXJNSO-UHFFFAOYSA-N,1.496,mg/L,MODERATE,0,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0867,1-Benzylpiperazine,DTXSID0022197,75994,IQXXEPZFOOTTBA-UHFFFAOYSA-N,20.9,mg/L,MODERATE,3,"OPERA 2.7, QSARr",47.4,mg/L,47.4,mg/L,3,3,"OPERA 2.7, QSARr",1
ID_0868,Ailanthone,DTXSID10913455,72965,WBBVXGHSWZIJST-RLQYZCPESA-N,5.762,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0869,Ribavirin,DTXSID8023557,37542,IWUCXVSUMQZMFG-AFCXAGJDSA-N,5.027,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0870,"1-Bromo-3-chloro-5,5-dimethylhydantoin",DTXSID3032591,61828,PIEXCQIOSMOEOU-UHFFFAOYSA-N,5.333,mg/L,LOW,3,"OPERA 2.7, QSARr",0.25,mg/L,0.7673,mg/L,3,3,"OPERA 2.7, QSARr",11
ID_0871,"Benzene, 1-bromo-3-nitro-",DTXSID3060409,11457,FWIROFMBWVMWLB-UHFFFAOYSA-N,7.071,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0872,3-Butyl-1-methyl-1H-imidazol-3-ium,DTXSID6047238,2734162,IQQRAVYLUAZUGX-UHFFFAOYSA-N,20.67,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0873,Bupivacaine,DTXSID2022703,2474,LEBVLXFERQHONN-UHFFFAOYSA-N,1.647,mg/L,MODERATE,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0874,1-Chloro-benzotriazole,DTXSID50175272,88761,INOGLHRUEYDAHX-UHFFFAOYSA-N,14.42,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0875,"1-Chloro-2,4-dinitrobenzene",DTXSID6020278,6,VYZAHLCBVHPDDF-UHFFFAOYSA-N,0.915,mg/L,EXPERIMENTAL,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0876,"o,p'-DDT",DTXSID6022345,13089,CVUGPAFCQJIYDT-UHFFFAOYSA-N,0.4712,mg/L,MODERATE,0,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0877,"o,p'-DDE",DTXSID4022313,246598,ZDYJWDIWLRZXDB-UHFFFAOYSA-N,0.4059,mg/L,LOW,0,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0878,"o,p'-DDD",DTXSID9020372,4211,JWBOIMRXGHLCPP-UHFFFAOYSA-N,0.3837,mg/L,LOW,0,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0879,2-Chlorotoluene,DTXSID8023977,7238,IBSQPLPBRSHTTG-UHFFFAOYSA-N,6.062,mg/L,EXPERIMENTAL,3,"OPERA 2.7, QSARr",7.8,mg/L,7.8,mg/L,3,3,"OPERA 2.7, QSARr",1
ID_0880,1-Chloro-2-nitrobenzene,DTXSID0020280,6945,BFCFYVKQTRLZHA-UHFFFAOYSA-N,11.99,mg/L,GOOD,3,"OPERA 2.7, QSARr",34.6,mg/L,34.6,mg/L,3,3,"OPERA 2.7, QSARr",2
ID_0881,Ornidazole,DTXSID4045420,28061,IPWKIXLWTCNBKN-UHFFFAOYSA-N,3.805,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0882,BADGE-HCl,DTXSID30400216,4169196,HLLOKZYCSSQYEB-UHFFFAOYSA-N,2.431,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0883,m-Chlorotoluene,DTXSID4052841,7931,OSOUNOBYRMOXQQ-UHFFFAOYSA-N,6.409,mg/L,GOOD,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0884,4-Chlorotoluene,DTXSID8024814,7810,NPDACUSDTOMAMK-UHFFFAOYSA-N,6.68,mg/L,EXPERIMENTAL,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0885,Trihexyphenidyl,DTXSID4023705,5572,HWHLPVGTWGOCJO-UHFFFAOYSA-N,1.441,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0886,Procyclidine,DTXSID2023515,4919,WYDUSKDSKCASEF-UHFFFAOYSA-N,1.889,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0887,Ciprofloxacin,DTXSID8022824,2764,MYSWGUAQZAJSOK-UHFFFAOYSA-N,5.752,mg/L,LOW,3,"OPERA 2.7, QSARr",102.5,mg/L,122.5,mg/L,3,3,"OPERA 2.7, QSARr",2
ID_0888,Danofloxacin,DTXSID0046432,124637618,QMLVECGLEOSESV-NWDGAFQWSA-N,5.3,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0889,Moxifloxacin,DTXSID3048491,152946,FABPRXSRWADJSP-MEDUHNTESA-N,5.86,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0890,Enrofloxacin,DTXSID1045619,6957639,SPFYMRJSYKOXGV-UHFFFAOYSA-N,4.541,mg/L,LOW,3,"OPERA 2.7, QSARr",100,mg/L,100,mg/L,3,3,"OPERA 2.7, QSARr",2
ID_0891,Riboflavin,DTXSID8021777,493570,AUNGANRZJHBGPY-SCRDCRAPSA-N,5.762,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0892,Lactofen,DTXSID7024160,62276,CONWAEURSVPLRM-UHFFFAOYSA-N,0.8548,mg/L,LOW,0,"OPERA 2.7, QSARr",0.0456,mg/L,0.3014,mg/L,3,0,"OPERA 2.7, QSARr",5
ID_0893,1-Ethyl-3-methylimidazolium,DTXSID9048069,174076,NJMWOUFKYKNWDW-UHFFFAOYSA-N,36.4,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0894,Doxapram,DTXSID2022963,3156,XFDJYSQDBULQSI-UHFFFAOYSA-N,2.855,mg/L,LOW,0,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0895,Cinoxacin,DTXSID8022822,2762,VDUWPHTZYNWKRN-UHFFFAOYSA-N,4.209,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0896,Enoxacin,DTXSID5022984,28230148,IDYZIJYBMGIQMJ-UHFFFAOYSA-N,8.782,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0897,Norfloxacin,DTXSID7037680,4539,OGJPXUAPXNRGGI-UHFFFAOYSA-N,7.537,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0898,Nalidixic acid,DTXSID3020912,4421,MHWLWQUZZRMNGJ-UHFFFAOYSA-N,3.908,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0899,"(1H-[1,2,3]Triazol-1-yl)acetic acid",DTXSID30597433,19018499,YUHHBTFHHCASIC-UHFFFAOYSA-N,39.33,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0900,Amitrole,DTXSID0020076,1639,KLSJWNVTNUYHDU-UHFFFAOYSA-N,22.16,mg/L,LOW,3,"OPERA 2.7, QSARr",100,mg/L,326.7,mg/L,3,3,"OPERA 2.7, QSARr",35
ID_0901,"1H-1,2,4-Triazole",DTXSID6027131,9257,NSPMIYGKQJPBQR-UHFFFAOYSA-N,16.97,mg/L,LOW,3,"OPERA 2.7, QSARr",498,mg/L,498,mg/L,3,3,"OPERA 2.7, QSARr",1
ID_0902,Saccharin,DTXSID5021251,5143,CVHZOJJKTDOEJC-UHFFFAOYSA-N,14.32,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0903,1H-benzimidazol-1-amine,DTXSID20286364,239699,HXYXDTAROKJMBO-UHFFFAOYSA-N,22.9,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0904,2-Aminobenzimidazole,DTXSID1024465,13624,JWYUFVNJZUSCSM-UHFFFAOYSA-N,31.59,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0905,Benzimidazole,DTXSID8024573,5798,HYZJCKYKOHLVJF-UHFFFAOYSA-N,31.49,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0906,Benz[g]indole,DTXSID3075202,98617,HIYWOHBEPVGIQN-UHFFFAOYSA-N,4.652,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0907,1-Hydroxybenzotriazole,DTXSID3044627,75771,ASOKPJOREAFHNY-UHFFFAOYSA-N,26.93,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0908,4-Hydroxy-1H-benzotriazole,DTXSID90374722,135399369,JMTMSDXUXJISAY-UHFFFAOYSA-N,25.66,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0909,"1,2,3-Benzotriazole",DTXSID6020147,7220,QRUDEWIWKLJBPS-UHFFFAOYSA-N,22.29,mg/L,LOW,3,"OPERA 2.7, QSARr",66.35,mg/L,77.33,mg/L,3,3,"OPERA 2.7, QSARr",2
ID_0910,1H-Benzotriazole-5-carboxylic acid,DTXSID10881049,72917,GUOVBFFLXKJFEE-UHFFFAOYSA-N,21.13,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0911,1-Hexadecylpyridinium,DTXSID8047979,2683,NEUSVAOJNUQRTM-UHFFFAOYSA-N,0.3749,mg/L,LOW,0,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0912,Pentifylline,DTXSID2057609,70569,MRWQRJMESRRJJB-UHFFFAOYSA-N,6.145,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0913,Indazole,DTXSID4075374,9221,BAXOFTOLAUCFNW-UHFFFAOYSA-N,18.88,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0914,Indole,DTXSID0020737,798,SIKJAQJRHWYJAI-UHFFFAOYSA-N,25.29,mg/L,MODERATE,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0915,Phthalimide,DTXSID3026514,6809,XKJCHHZQLQNZHY-UHFFFAOYSA-N,30.35,mg/L,LOW,3,"OPERA 2.7, QSARr",21.22,mg/L,44.14,mg/L,3,3,"OPERA 2.7, QSARr",8
ID_0916,Allopurinol,DTXSID4022573,135401907,OFCNXPDARWKPPY-UHFFFAOYSA-N,22.85,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0917,7-Azaindole,DTXSID3075046,9222,MVXVYAKCVDQRLW-UHFFFAOYSA-N,26.12,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0918,"6H-Dibenzo[b,d]pyran-9-carboxylic acid,6a,7,8,10a-tetrahydro-1-hydroxy-6,6-dimethyl-3-pentyl-",DTXSID8074788,107885,YOVRGSHRZRJTLZ-UHFFFAOYSA-N,1.833,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0919,1-Hydroxyanthraquinone,DTXSID1020722,8512,BTLXPCBPYBNQNR-UHFFFAOYSA-N,1.97,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0920,Pyrithione,DTXSID00149908,1570,YBBJKCMMCRQZMA-UHFFFAOYSA-N,9.833,mg/L,LOW,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0921,Diglyme,DTXSID1024621,8150,SBZXBUIDTXKZTM-UHFFFAOYSA-N,33.75,mg/L,MODERATE,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ID_0922,4-Methylanisole,DTXSID9026710,7731,CHLICZRVGGXEOD-UHFFFAOYSA-N,21.78,mg/L,GOOD,3,"OPERA 2.7, QSARr",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
